X,Y,id,zone,utm_zone,easting,northing,mgrs,dstrcts,dw,db,ds,drought,p_pr_sp,p_cnfrs,grwng_s,prdsp_w,rl_prdsp_w,prdsp_b,rl_prdsp_b,prdsp_s,rl_prdsp_s,prdsp__,prdsp_p,Fläch,MAPKEY,Wuchsge1,Wuchsnam,SRTMkomple
4797858.11760099,2854929.26373717,71,33,33,608700,5386170,33UXP,Gnserndorf,33.3333300000,18.0409400000,8.7719300000,10.9231400000,0.0000000000,0.0526300000,174.6052600000,192.2425000000,0.2060100000,639.6554300000,0.9709800000,0.0000000000,0.0000000000,831.8979200000,0.4764400000,2575874612.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,319.0000000000
4788348.95150481,2798953.55777086,72,33,33,595500,5331000,33UWP,Wien,237.7301600000,32.2698400000,7.7777800000,10.7935100000,0.0000000000,0.0000000000,440.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,209.2634200000,1.1797000000,0.0000000000,0.0000000000,444473792.6999999881,CE,8.1,Pannonisches Tief- und Hgelland,226.0000000000
4530502.54940062,2727254.97658638,73,33,33,333660,5276820,33TUN,Zell am See (Pinzgau),1584.2475400000,982.9957800000,170.3234900000,46.6599900000,0.5189900000,0.6835400000,318.3038000000,1701.9760200000,1.8238700000,921.3940700000,1.3986500000,251.1103700000,1.4156100000,2623.3700900000,0.8241700000,2629466538.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,1586.0000000000
4625399.03943536,2775314.94196928,74,33,33,431430,5318460,33UVP,Kirchdorf an der Krems,1407.3504300000,1361.7094000000,103.9316200000,36.7130100000,0.2000000000,0.4923100000,363.5846200000,608.2953000000,0.6518600000,872.3689800000,1.3242300000,236.6932300000,1.3343400000,1480.6642800000,0.4072400000,1207869795.0000000000,9F,7.1,Nrdl. Alpenvorland - Westteil,460.0000000000
4405882.17402606,2649270.00425555,75,32,32,660870,5201910,32TPT,Imst,232.0740700000,64.2074100000,77.8777800000,33.4963800000,0.2333300000,0.8000000000,321.7000000000,263.7066600000,0.2825900000,326.0120100000,0.4948800000,0.0000000000,0.0000000000,589.7186700000,0.1833100000,1700764660.0000000000,25DB,1.1,Innenalpen - kontinentale Kernzone,2472.0000000000
4715535.62759329,2876373.75423183,76,33,33,528000,5413170,33UWQ,Waidhofen an der Thaya,1410.5555600000,595.2222200000,319.0740700000,21.2271800000,0.3666700000,0.8000000000,347.9000000000,1029.7729200000,1.1035200000,794.3815500000,1.2058500000,156.7092300000,0.8834300000,1824.1544700000,0.5243300000,1486186982.0000000000,CB,9.2,Waldviertel,527.0000000000
4745883.88292888,2717309.87667101,77,33,33,547770,5252460,33TWN,Weiz,956.6276800000,148.4892800000,67.6023400000,30.0452600000,0.3684200000,0.7368400000,407.2105300000,1481.2970200000,1.5873800000,850.3993800000,1.2908800000,171.6775900000,0.9678200000,2331.6964000000,0.5726000000,1084865933.0000000000,D9,5.3,Ost- und Mittelsteirisches Bergland,893.0000000000
4589133.89335764,2743419.95413733,78,33,33,393180,5289060,33TUN,Gmunden,2488.8888900000,2034.1904800000,125.3968300000,43.6910000000,0.2571400000,0.5142900000,289.5285700000,1291.7461700000,1.3842600000,1258.3180600000,1.9100900000,238.6322400000,1.3452700000,2550.0642300000,0.8807600000,1415178878.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,1122.0000000000
4718531.55519802,2877450.4706997,79,33,33,531060,5414040,33UWQ,Waidhofen an der Thaya,1410.5555600000,595.2222200000,319.0740700000,21.2271800000,0.3666700000,0.8000000000,347.9000000000,1029.7729200000,1.1035200000,794.3815500000,1.2058500000,156.7092300000,0.8834300000,1824.1544700000,0.5243300000,1486186982.0000000000,CB,9.2,Waldviertel,503.0000000000
4699071.88879321,2853051.52561276,80,33,33,510030,5391030,33UWP,Zwettl,1971.4285700000,964.6737200000,418.1657800000,22.8978500000,0.5238100000,0.7777800000,325.9206300000,1401.4910600000,1.5018600000,554.7395900000,0.8420800000,211.7533800000,1.1937400000,1956.2306500000,0.6002200000,1390873916.0000000000,CB,9.2,Waldviertel,644.0000000000
4426125.09163177,2702394.78465891,81,32,32,680430,5255310,32TPT,Innsbruck+Steinach,223.9895200000,93.1551400000,46.6708600000,34.3522600000,0.3584900000,0.7735800000,305.7547200000,906.5349900000,0.9714600000,415.4448200000,0.6306300000,211.9329000000,1.1947500000,1321.9798100000,0.4323700000,2080099413.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,1626.0000000000
4592038.27144291,2621532.4304881,82,33,33,388170,5167200,33TUM,Hermagor,478.1045800000,261.7320300000,415.4575200000,13.0442800000,0.3235300000,0.6470600000,394.4117600000,462.7655400000,0.4959100000,0.0000000000,0.0000000000,165.8746300000,0.9351000000,462.7655400000,0.1173300000,819499515.6000000238,25F9,6.1,Sdliche Randgebirge,1690.0000000000
4748396.02160185,2735374.67835606,83,33,33,551460,5270310,33TWN,Mrzzuschlag,927.9956400000,633.6427000000,558.4967300000,27.6494700000,0.5490200000,0.7843100000,366.1568600000,1446.5396200000,1.5501400000,770.2487500000,1.1692200000,324.5746500000,1.8297600000,2216.7883700000,0.6054200000,855760070.8999999762,260F,3.1,stliche Zwischenalpen - Nordteil,832.0000000000
4569745.44580229,2674863.93388852,84,33,33,369390,5221920,33TUN,Sankt Johann im Pongau,773.2510300000,888.0123500000,273.4567900000,40.0220700000,0.4444400000,0.7037000000,363.3333300000,1371.2776700000,1.4694900000,872.4535200000,1.3243600000,216.8458500000,1.2224500000,2243.7311900000,0.6175400000,1736163783.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1595.0000000000
4571112.9217334,2633788.2771801,85,33,33,368100,5180820,33TUM,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,BC,3.3,Sdliche Zwischenalpen,775.0000000000
4516646.93266048,2640805.09385636,86,33,33,314250,5191410,33TUM,Lienz (Osttirol),275.5515900000,43.2301600000,66.3472200000,20.9150000000,0.3928600000,0.8392900000,356.0714300000,784.5178100000,0.8407000000,0.0000000000,0.0000000000,253.9312300000,1.4315100000,784.5178100000,0.2203300000,2028926895.0000000000,BC,3.3,Sdliche Zwischenalpen,2357.0000000000
4626990.40600396,2782217.54585859,87,33,33,433470,5325240,33UVP,Kirchdorf an der Krems,1407.3504300000,1361.7094000000,103.9316200000,36.7130100000,0.2000000000,0.4923100000,363.5846200000,608.2953000000,0.6518600000,872.3689800000,1.3242300000,236.6932300000,1.3343400000,1480.6642800000,0.4072400000,1207869795.0000000000,9F,7.1,Nrdl. Alpenvorland - Westteil,407.0000000000
4718332.73352526,2649589.78250523,88,33,33,515880,5186760,33TWM,Deutschlandsberg,450.1157400000,298.9814800000,367.4768500000,28.4744100000,0.3958300000,0.7291700000,394.3958300000,1215.2310900000,1.3022600000,688.6189500000,1.0453000000,248.8697900000,1.4029800000,1903.8500400000,0.4827300000,883818082.6000000238,DE,8.2,Subillyrisches Hgel- und Terrassenland,462.0000000000
4701566.88139097,2829517.68636171,89,33,33,510960,5367390,33UWP,Zwettl,1971.4285700000,964.6737200000,418.1657800000,22.8978500000,0.5238100000,0.7777800000,325.9206300000,1401.4910600000,1.5018600000,554.7395900000,0.8420800000,211.7533800000,1.1937400000,1956.2306500000,0.6002200000,1390873916.0000000000,CB,9.2,Waldviertel,818.0000000000
4663200.97705192,2811996.98709478,90,33,33,471540,5352510,33UVP,Freistadt,1097.5170100000,533.8888900000,137.8458000000,24.2947700000,0.5714300000,0.8367300000,382.8775500000,1634.4713400000,1.7515300000,788.2095800000,1.1964800000,321.0296500000,1.8097700000,2422.6809200000,0.6327600000,1010474133.0000000000,414,9.1,Mhlviertel,426.0000000000
4706370.03567572,2879419.35617855,91,33,33,519060,5416830,33UWQ,Waidhofen an der Thaya,1410.5555600000,595.2222200000,319.0740700000,21.2271800000,0.3666700000,0.8000000000,347.9000000000,1029.7729200000,1.1035200000,794.3815500000,1.2058500000,156.7092300000,0.8834300000,1824.1544700000,0.5243300000,1486186982.0000000000,CB,9.2,Waldviertel,501.0000000000
4532038.41661614,2705991.59862294,92,33,33,333810,5255490,33TUN,Zell am See (Pinzgau),1584.2475400000,982.9957800000,170.3234900000,46.6599900000,0.5189900000,0.6835400000,318.3038000000,1701.9760200000,1.8238700000,921.3940700000,1.3986500000,251.1103700000,1.4156100000,2623.3700900000,0.8241700000,2629466538.0000000000,25E8,2.2,Nrdliche Zwischenalpen - Ostteil,1023.0000000000
4620080.28196678,2803071.8439092,93,33,33,427950,5346510,33UVP,Wels,3930.4444400000,2607.7555600000,206.6666700000,21.1163200000,0.4000000000,0.8000000000,409.6000000000,1419.6215700000,1.5212900000,1369.2151500000,2.0784300000,171.0178300000,0.9641000000,2788.8367200000,0.6808700000,760913406.8999999762,2617,7.2,Nrdl. Alpenvorland - Ostteil,287.0000000000
4665291.52251957,2824499.73170453,94,33,33,474450,5364840,33UVP,Freistadt,1097.5170100000,533.8888900000,137.8458000000,24.2947700000,0.5714300000,0.8367300000,382.8775500000,1634.4713400000,1.7515300000,788.2095800000,1.1964800000,321.0296500000,1.8097700000,2422.6809200000,0.6327600000,1010474133.0000000000,414,9.1,Mhlviertel,750.0000000000
4800378.36653799,2696464.29573157,95,33,33,600750,5227950,33TXN,Burgenland-Sd,195.8192400000,1426.9270300000,48.5323400000,20.7885000000,0.0597000000,0.3880600000,309.4925400000,515.7921500000,0.5527300000,1286.7927900000,1.9533200000,0.0000000000,0.0000000000,1802.5849500000,0.5824300000,1481294508.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,257.0000000000
4677195.47703629,2645882.3211454,96,33,33,474630,5185830,33TVM,Wolfsberg,638.7931000000,237.6819900000,336.9731800000,29.1575600000,0.5517200000,0.8448300000,344.1034500000,1325.1225500000,1.4200200000,615.6913500000,0.9346000000,193.4427700000,1.0905200000,1940.8139000000,0.5640200000,974960252.0000000000,DC,3.2,stliche Zwischenalpen - Sdteil,1635.0000000000
4587165.19351726,2791268.79005463,97,33,33,394350,5336940,33UUP,Ried im Innkreis,1023.8888900000,1542.3611100000,111.1111100000,25.8729200000,0.5000000000,0.7500000000,476.0000000000,1439.6473300000,1.5427500000,1332.7011900000,2.0230000000,236.1321300000,1.3311700000,2772.3485200000,0.5824300000,607330633.0000000000,9F,7.1,Nrdl. Alpenvorland - Westteil,513.0000000000
4820058.03830863,2765606.61458306,98,33,33,624930,5295570,33TXN,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,128.0000000000
4775859.29078637,2840754.71524235,99,33,33,585810,5373540,33UWP,Horn,205.2046800000,413.2456100000,20.7602300000,15.1049500000,0.1315800000,0.4473700000,249.6315800000,160.5098400000,0.1720100000,498.4530000000,0.7566400000,59.2375100000,0.3339500000,658.9628400000,0.2639700000,1803085095.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,229.0000000000
4561370.0326372,2663431.09858061,100,33,33,360300,5211060,33TUN,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,2667.0000000000
4670461.24372516,2681804.04431491,101,33,33,470250,5222130,33TVN,Judenburg,1346.2335200000,294.3352200000,251.9774000000,35.0884400000,0.5762700000,0.7966100000,352.2372900000,1509.8614800000,1.6179900000,449.7064600000,0.6826400000,317.6603900000,1.7907800000,1959.5679500000,0.5563200000,1107262383.0000000000,DC,3.2,stliche Zwischenalpen - Sdteil,1073.0000000000
4727225.56029402,2846696.3728976,102,33,33,537690,5382780,33UWP,Krems,1141.3279100000,1287.1409200000,474.3902400000,18.9034000000,0.1707300000,0.5122000000,352.6829300000,736.1682800000,0.7888900000,700.3177400000,1.0630600000,92.2186400000,0.5198700000,1436.4860200000,0.4073000000,980179217.8999999762,CB,9.2,Waldviertel,474.0000000000
4622138.64701805,2740669.75957769,103,33,33,425910,5284110,33TVN,Gmunden,2488.8888900000,2034.1904800000,125.3968300000,43.6910000000,0.2571400000,0.5142900000,289.5285700000,1291.7461700000,1.3842600000,1258.3180600000,1.9100900000,238.6322400000,1.3452700000,2550.0642300000,0.8807600000,1415178878.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,1905.0000000000
4673928.78845464,2849839.382861,104,33,33,484740,5389530,33UVP,Waidhofen an der Thaya,1410.5555600000,595.2222200000,319.0740700000,21.2271800000,0.3666700000,0.8000000000,347.9000000000,1029.7729200000,1.1035200000,794.3815500000,1.2058500000,156.7092300000,0.8834300000,1824.1544700000,0.5243300000,1486186982.0000000000,CB,9.2,Waldviertel,825.0000000000
4318898.91526493,2649113.16940884,105,32,32,573990,5200680,32TNT,Bludenz,95.9523800000,288.4232800000,40.1693100000,37.5242800000,0.3809500000,0.6190500000,429.5238100000,402.6725300000,0.4315100000,481.1001200000,0.7303000000,327.1637000000,1.8443500000,883.7726500000,0.2057600000,1283818331.0000000000,25F3,2.1,Nrdliche Zwischenalpen - Westteil,2284.0000000000
4460845.12427919,2689336.07313094,106,32,32,715290,5242650,32TQT,Schwaz,396.6469100000,648.2246900000,155.9679000000,41.8588600000,0.4222200000,0.7333300000,324.5111100000,1191.7285500000,1.2770800000,881.7042600000,1.3384000000,145.2829900000,0.8190200000,2073.4328100000,0.6389400000,1846710952.0000000000,25F3,2.1,Nrdliche Zwischenalpen - Westteil,1002.0000000000
4737506.5480731,2666553.83341647,107,33,33,536100,5202390,33TWN,Graz,2585.9319000000,1137.9659500000,58.5125400000,32.9642500000,0.3064500000,0.6290300000,375.0967700000,1307.8870200000,1.4015500000,1006.2941700000,1.5275300000,108.6463900000,0.6124800000,2314.1811900000,0.6169600000,1214528666.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,318.0000000000
4455318.93792817,2693926.6565547,108,32,32,709710,5247180,32TQT,Schwaz,396.6469100000,648.2246900000,155.9679000000,41.8588600000,0.4222200000,0.7333300000,324.5111100000,1191.7285500000,1.2770800000,881.7042600000,1.3384000000,145.2829900000,0.8190200000,2073.4328100000,0.6389400000,1846710952.0000000000,25F3,2.1,Nrdliche Zwischenalpen - Westteil,1564.0000000000
4303123.81683264,2676784.98800978,109,32,32,557880,5228160,32TNT,Bludenz,95.9523800000,288.4232800000,40.1693100000,37.5242800000,0.3809500000,0.6190500000,429.5238100000,402.6725300000,0.4315100000,481.1001200000,0.7303000000,327.1637000000,1.8443500000,883.7726500000,0.2057600000,1283818331.0000000000,261E,4.1,Nrdliche Randalpen - Westteil,683.0000000000
4613662.17048323,2793649.21381118,110,33,33,420930,5337540,33UVP,Wels,3930.4444400000,2607.7555600000,206.6666700000,21.1163200000,0.4000000000,0.8000000000,409.6000000000,1419.6215700000,1.5212900000,1369.2151500000,2.0784300000,171.0178300000,0.9641000000,2788.8367200000,0.6808700000,760913406.8999999762,2617,7.2,Nrdl. Alpenvorland - Ostteil,422.0000000000
4517786.5005768,2674825.32259079,111,33,33,317580,5225310,33TUN,Zell am See (Pinzgau),1584.2475400000,982.9957800000,170.3234900000,46.6599900000,0.5189900000,0.6835400000,318.3038000000,1701.9760200000,1.8238700000,921.3940700000,1.3986500000,251.1103700000,1.4156100000,2623.3700900000,0.8241700000,2629466538.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,2354.0000000000
4707922.63865393,2800773.22945158,112,33,33,515400,5338290,33UWP,Melk,1814.2857100000,1008.3650800000,313.6507900000,20.8706200000,0.4000000000,0.6000000000,344.6857100000,1905.7787600000,2.0422700000,720.5931400000,1.0938400000,337.8550500000,1.9046300000,2626.3719000000,0.7619600000,994762733.2000000477,2617,7.2,Nrdl. Alpenvorland - Ostteil,214.0000000000
4603688.61153482,2733420.91155928,113,33,33,407040,5278110,33TVN,Stainach,1567.3533100000,1095.9176000000,90.1997500000,39.6276700000,0.4044900000,0.7191000000,330.5955100000,1011.8512300000,1.0843200000,791.8538800000,1.2020100000,243.9294500000,1.3751300000,1803.7051100000,0.5455900000,1929640355.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,892.0000000000
4454804.38457055,2710420.88321846,114,32,32,708990,5263680,32TQT,Schwaz,396.6469100000,648.2246900000,155.9679000000,41.8588600000,0.4222200000,0.7333300000,324.5111100000,1191.7285500000,1.2770800000,881.7042600000,1.3384000000,145.2829900000,0.8190200000,2073.4328100000,0.6389400000,1846710952.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,1239.0000000000
4332736.90913567,2645999.05434764,115,32,32,587850,5197740,32TNS,Landeck,225.6000000000,76.9238100000,195.2761900000,30.5662500000,0.3142900000,0.8000000000,359.9142900000,1006.3830400000,1.0784600000,386.4273200000,0.5865900000,60.9422700000,0.3435600000,1392.8103600000,0.3869800000,1595975669.0000000000,25DF,1.2,Subkontinentale Innenalpen - Westteil,2456.0000000000
4473243.85531022,2699293.92265001,116,33,33,274740,5252670,33TTN,Kufstein,550.0582000000,752.3809500000,255.2354500000,41.1472600000,0.2619000000,0.6428600000,302.4047600000,763.2837000000,0.8179500000,794.7282900000,1.2063800000,220.4518400000,1.2427800000,1558.0119900000,0.5152100000,1000242764.0000000000,25F3,2.1,Nrdliche Zwischenalpen - Westteil,1141.0000000000
4829359.40631452,2776804.69114541,117,33,33,634950,5306100,33TXP,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,110.0000000000
4744193.64324539,2663219.77691436,118,33,33,542550,5198610,33TWM,Leibnitz,647.7235800000,1412.8997300000,62.4661200000,22.8048500000,0.0731700000,0.4146300000,310.3902400000,792.6997100000,0.8494700000,1028.4454900000,1.5611500000,102.6437200000,0.5786400000,1821.1452000000,0.5867300000,1027931716.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,373.0000000000
4757449.75536457,2728533.60684032,119,33,33,560040,5262870,33TWN,Weiz,956.6276800000,148.4892800000,67.6023400000,30.0452600000,0.3684200000,0.7368400000,407.2105300000,1481.2970200000,1.5873800000,850.3993800000,1.2908800000,171.6775900000,0.9678200000,2331.6964000000,0.5726000000,1084865933.0000000000,D9,5.3,Ost- und Mittelsteirisches Bergland,1017.0000000000
4545916.9743369,2684103.21736856,120,33,33,346230,5232720,33TUN,Zell am See (Pinzgau),1584.2475400000,982.9957800000,170.3234900000,46.6599900000,0.5189900000,0.6835400000,318.3038000000,1701.9760200000,1.8238700000,921.3940700000,1.3986500000,251.1103700000,1.4156100000,2623.3700900000,0.8241700000,2629466538.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1489.0000000000
4792941.62558511,2732674.76596421,121,33,33,595710,5264580,33TWN,Wiener Neustadt,278.7329400000,197.3294300000,130.9941500000,18.2569500000,0.1403500000,0.6140400000,290.7894700000,969.9488000000,1.0394100000,716.7871300000,1.0880600000,70.0776000000,0.3950600000,1686.7359300000,0.5800500000,1034227766.0000000000,260D,5.2,Bucklige Welt,511.0000000000
4551972.88163596,2750409.65192693,122,33,33,356580,5298510,33TUN,Salzburg (Flachgau),1675.9574500000,1266.4420800000,64.2316800000,41.3878900000,0.1276600000,0.4042600000,403.4255300000,665.4824200000,0.7131400000,888.7401300000,1.3490800000,236.5948700000,1.3337800000,1554.2225500000,0.3852600000,1110940165.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,586.0000000000
4583350.75450371,2660891.6001686,123,33,33,382050,5207070,33TUN,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1130.0000000000
4550137.08615329,2618884.68442185,124,33,33,346230,5167320,33TUM,Hermagor,478.1045800000,261.7320300000,415.4575200000,13.0442800000,0.3235300000,0.6470600000,394.4117600000,462.7655400000,0.4959100000,0.0000000000,0.0000000000,165.8746300000,0.9351000000,462.7655400000,0.1173300000,819499515.6000000238,25F9,6.1,Sdliche Randgebirge,1540.0000000000
